20-HCV-1030_Y_Value,20-LV-1031_HSI_InternalSetPointValue,20-LT-1031_HSI_X_Value,20-LV-1031_Z_X_Value,20-LV-1031_Z_Y_Value,20-LV-1034_HSI_InternalSetPointValue,20-LT-1034_HSI_X_Value,20-LV-1034_Z_X_Value,20-LV-1034_Z_Y_Value,20-PV-1037_HSI_InternalSetPointValue,20-PST-1037_HSI_X_Value,20-PV-1037_Z_X_Value,20-PV-1037_Z_Y_Value
50.0,1.6,1.601900085,1.601900085,65.534765,0.9,0.8979109789999999,0.8979109789999999,65.48492,16.0,15.996977300000001,15.99697445,62.74011035
50.0,1.6,1.6019032,1.6019032,65.538635,0.9,0.8981055499999999,0.8981055499999999,65.501995,16.0,15.9969492,15.9969468,62.73902515
50.0,1.6,1.6019042099999998,1.6019042099999998,65.54237,0.9,0.8982968735,0.8982968735,65.519495,16.0,15.99692675,15.99692395,62.737943200000004
50.0,1.6,1.6019032,1.6019032,65.546005,0.9,0.898484917,0.898484917,65.5373955,16.0,15.99690675,15.99690485,62.73685455
50.0,1.6,1.60190016,1.60190016,65.54951249999999,0.9,0.898669529,0.898669529,65.55566795,16.0,15.9968915,15.99689055,62.735782799999996
50.0,1.6,1.60189527,1.60189527,65.5529251,0.9,0.8988507095,0.8988507095,65.5743,16.0,15.99688055,15.9968796,62.73471375
50.0,1.6,1.60188836,1.60188836,65.55620725,0.9,0.8990283905,0.8990283905,65.5932655,16.0,15.996870666666666,15.996870333333334,62.733636849999996
50.0,1.6,1.601879655,1.601879655,65.55938,0.9,0.89920245,0.89920245,65.6125671,16.0,15.9968667,15.9968667,62.73257065
50.0,1.6,1.601869125,1.601869125,65.56244215000001,0.9,0.8993728000000001,0.8993728000000001,65.63211245,16.0,15.99686715,15.9968672,62.73150275
50.0,1.6,1.60185689,1.60185689,65.5653972,0.9,0.8995394784999999,0.8995394784999999,65.6518978,16.0,15.99687,15.99687005,62.73043765
50.0,1.6,1.6018428249999999,1.6018428249999999,65.56822500000001,0.9,0.89970235,0.89970235,65.6719181,16.0,15.9968748,15.996875800000002,62.7293701
50.0,1.6,1.601827205,1.601827205,65.5709422,0.9,0.899861417,0.899861417,65.69214500000001,16.0,15.9968834,15.99688435,62.72831155
50.0,1.6,1.60180986,1.60180986,65.5735074,0.9,0.9000166359999999,0.9000166359999999,65.7125578,16.0,15.996895349999999,15.996896450000001,62.7272568
50.0,1.6,1.60179113,1.60179113,65.57595,0.9,0.9001679499999999,0.9001679499999999,65.73314195,16.0,15.9969101,15.996912,62.726212399999994
50.0,1.6,1.601770755,1.601770755,65.57821000000001,0.9,0.9003153500000001,0.9003153500000001,65.75387,16.0,15.996927249999999,15.99692915,62.725167850000005
50.0,1.6,1.601749125,1.601749125,65.5803975,0.9,0.900458779,0.900458779,65.7747177,16.0,15.99694775,15.99695015,62.7241379
50.0,1.6,1.601726105,1.601726105,65.58243,0.9,0.90059825,0.90059825,65.79565285,16.0,15.9969707,15.996973050000001,62.723106
50.0,1.6,1.60170177,1.60170177,65.584375,0.9,0.9007336655,0.9007336655,65.81667759999999,16.0,15.99699545,15.99699785,62.7220779
50.0,1.6,1.6016762249999998,1.6016762249999998,65.586225,0.9,0.9008651215,0.9008651215,65.83777,16.0,15.99702405,15.99702705,62.721058049999996
50.0,1.6,1.601649465,1.601649465,65.5879402,0.9,0.90099245,0.90099245,65.85887,16.0,15.9970546,15.99705825,62.720060000000004
50.0,1.6,1.60162163,1.60162163,65.589515,0.9,0.9011157999999999,0.9011157999999999,65.8800022,16.0,15.9970875,15.99709135,62.71907195
50.0,1.6,1.601592695,1.601592695,65.59094715,0.9,0.9012350844999999,0.9012350844999999,65.901135,16.0,15.997123250000001,15.99712705,62.718127749999994
50.0,1.6,1.6015628,1.6015628,65.592235,0.9,0.901350316,0.901350316,65.92223775,16.0,15.9971607,15.99716475,62.71722835
50.0,1.6,1.60153192,1.60153192,65.59346,0.9,0.9014614999999999,0.9014614999999999,65.94331274999999,16.0,15.997200249999999,15.9972043,62.71634675
50.0,1.6,1.601500215,1.601500215,65.59461255,0.9,0.9015686,0.9015686,65.96434500000001,16.0,15.997241500000001,15.9972453,62.7154684
50.0,1.6,1.60146769,1.60146769,65.595625,0.9,0.9016717175,0.9016717175,65.98529500000001,16.0,15.99728345,15.99728775,62.71459
50.0,1.6,1.60143435,1.60143435,65.5964722,0.9,0.9017707500000001,0.9017707500000001,66.00617270000001,16.0,15.997327349999999,15.99733105,62.7137146
50.0,1.6,1.601400255,1.601400255,65.597215,0.9,0.9018658175,0.9018658175,66.02693,16.0,15.99737215,15.99737645,62.712844849999996
50.0,1.6,1.601365565,1.601365565,65.59789245,0.8,0.901956832,0.901956832,66.04757000000001,16.0,15.997418,15.99742365,62.711984650000005
50.0,1.6,1.60133022,1.60133022,65.598485,0.8,0.902042359,0.902042359,66.379085,16.0,15.997466549999999,15.997470400000001,62.71113
50.0,1.6,1.601292255,1.601292255,65.59879000000001,0.8,0.902079516,0.902079516,66.8377,16.0,15.99750805,15.997509950000001,62.710293199999995
50.0,1.6,1.6012502899999999,1.6012502899999999,65.59878295,0.8,0.9020304,0.9020304,67.2847629,16.0,15.997537099999999,15.99753855,62.7094593
50.0,1.6,1.601204395,1.601204395,65.59851499999999,0.8,0.90189635,0.90189635,67.720222,16.0,15.997557650000001,15.997557650000001,62.7086628
50.0,1.6,1.601154925,1.601154925,65.59795,0.8,0.9016796499999999,0.9016796499999999,68.143625,16.0,15.9975705,15.997569550000001,62.7078762
50.0,1.6,1.60110211,1.60110211,65.59703,0.8,0.9013825815000001,0.9013825815000001,68.55531500000001,16.0,15.99757675,15.99757575,62.707075
50.0,1.6,1.601046265,1.601046265,65.59588289999999,0.8,0.9010074295,0.9010074295,68.9551973,16.0,15.99757815,15.9975767,62.7062645
50.0,1.6,1.60098761,1.60098761,65.59441785,0.8,0.900556467,0.900556467,69.3429275,16.0,15.9975758,15.997575300000001,62.7054501
50.0,1.6,1.60092645,1.60092645,65.5926622,0.8,0.90003195,0.90003195,69.71891500000001,16.0,15.997571449999999,15.997571950000001,62.7046337
50.0,1.6,1.60086304,1.60086304,65.59072,0.8,0.8994361,0.8994361,70.08277705,16.0,15.99756815,15.99756815,62.7038212
50.0,1.6,1.6007976099999999,1.6007976099999999,65.58849000000001,0.8,0.89877125,0.89877125,70.43455714999999,16.0,15.9975648,15.9975648,62.70300865
50.0,1.6,1.60073036,1.60073036,65.58603,0.8,0.8980396,0.8980396,70.77442705,16.0,15.9975634,15.9975629,62.7021999
50.0,1.6,1.600661575,1.600661575,65.58333,0.8,0.8972434499999999,0.8972434499999999,71.1022674,16.0,15.99756385,15.99756385,62.70139
50.0,1.6,1.6005914799999998,1.6005914799999998,65.580445,0.8,0.8963849545,0.8963849545,71.418155,16.0,15.99756625,15.9975672,62.70059395
50.0,1.6,1.60052019,1.60052019,65.57736,0.8,0.8954664295,0.8954664295,71.72217230000001,16.0,15.997572900000002,15.997571950000001,62.6997814
50.0,1.6,1.600448125,1.600448125,65.574045,0.8,0.8944900929999999,0.8944900929999999,72.014205,16.0,15.99758145,15.99758145,62.69897845
50.0,1.6,1.600375235,1.600375235,65.570595,0.8,0.893458066,0.893458066,72.29445,16.0,15.997596,15.9975963,62.6982112
50.0,1.6,1.60030186,1.60030186,65.56689764999999,0.8,0.8923726155,0.8923726155,72.56255755000001,16.0,15.99761295,15.997613900000001,62.697449
50.0,1.6,1.60022813,1.60022813,65.563125,0.8,0.8912359475,0.8912359475,72.81911500000001,16.0,15.99763585,15.997637749999999,62.6966896
50.0,1.6,1.60015428,1.60015428,65.55911775,0.8,0.8900502,0.8900502,73.064045,16.0,15.997662949999999,15.99766585,62.6959425
50.0,1.6,1.600080425,1.600080425,65.55503999999999,0.8,0.8888174835,0.8888174835,73.29718015,16.0,15.997695449999998,15.997697800000001,62.6952132
50.0,1.6,1.60000682,1.60000682,65.55075455,0.8,0.8875400285,0.8875400285,73.51889,16.0,15.9977336,15.99773645,62.6944866
50.0,1.6,1.599933445,1.599933445,65.54642795,0.8,0.8862199485,0.8862199485,73.72922249999999,16.0,15.99777555,15.99777935,62.693761499999994
50.0,1.6,1.59986067,1.59986067,65.54191,0.8,0.8848592265,0.8848592265,73.928155,16.0,15.997823700000001,15.9978271,62.693044650000004
50.0,1.6,1.59978849,1.59978849,65.53735499999999,0.8,0.883460068,0.883460068,74.11559299999999,16.0,15.9978771,15.9978809,62.692345
50.0,1.6,1.59971702,1.59971702,65.532635,0.8,0.88202455,0.88202455,74.29220000000001,16.0,15.99793575,15.997941050000001,62.691662
50.0,1.6,1.5996465450000001,1.5996465450000001,65.52788545,0.8,0.8805547,0.8805547,74.45772500000001,16.0,15.99800015,15.9980054,62.691028700000004
50.0,1.6,1.5995771250000002,1.5995771250000002,65.52304720000001,0.8,0.8790524500000001,0.8790524500000001,74.61222000000001,16.0,15.9980688,15.9980755,62.69046335
50.0,1.6,1.59950876,1.59950876,65.51811985,0.8,0.8775199499999999,0.8775199499999999,74.755898,16.0,15.99814225,15.998149399999999,62.689926299999996
50.0,1.6,1.5994417699999999,1.5994417699999999,65.51317,0.8,0.8759591,0.8759591,74.889095,16.0,15.998219500000001,15.99822755,62.6893928
50.0,1.6,1.5993760799999999,1.5993760799999999,65.50812210000001,0.8,0.874371886,0.874371886,75.011685,16.0,15.9983015,15.998308699999999,62.688863
50.0,1.6,1.599311945,1.599311945,65.5031,0.8,0.872760274,0.872760274,75.12375,16.0,15.99838685,15.998394950000002,62.6883602
50.0,1.6,1.59924943,1.59924943,65.49799,0.8,0.871126131,0.871126131,75.22586795,16.0,15.99847705,15.998485599999999,62.6879263
50.0,1.6,1.5991885099999998,1.5991885099999998,65.49287,0.8,0.869471431,0.869471431,75.317835,16.0,15.99856945,15.998578550000001,62.687545
50.0,1.6,1.599129445,1.599129445,65.4877701,0.8,0.867797941,0.867797941,75.39999,16.0,15.998664999999999,15.998674900000001,62.6871828
50.0,1.6,1.599072085,1.599072085,65.4825819,0.8,0.8661075300000001,0.8661075300000001,75.47235,16.0,15.9987646,15.99877405,62.68683815
50.0,1.6,1.59901679,1.59901679,65.47748,0.8,0.8644019780000001,0.8644019780000001,75.535065,16.0,15.9988659,15.9988757,62.68651
50.0,1.6,1.5989635,1.5989635,65.472375,0.8,0.8626831285000001,0.8626831285000001,75.588615,16.0,15.99896955,15.99898005,62.68628
50.0,1.6,1.59891224,1.59891224,65.467265,0.8,0.860952677,0.860952677,75.63268,16.0,15.999075900000001,15.999086550000001,62.68608715
50.0,1.6,1.5988631199999999,1.5988631199999999,65.4622076,0.8,0.85921235,0.85921235,75.667865,16.0,15.999182999999999,15.999193649999999,62.6858968
50.0,1.6,1.598816215,1.598816215,65.45721,0.8,0.8574639155,0.8574639155,75.69427999999999,16.0,15.99929145,15.99930215,62.68571145
50.0,1.6,1.5987715100000002,1.5987715100000002,65.45216245,0.8,0.855708931,0.855708931,75.71196499999999,16.0,15.99940105,15.999411949999999,62.68562505
50.0,1.6,1.598729075,1.598729075,65.44722999999999,0.8,0.8539490995,0.8539490995,75.72119,16.0,15.9995125,15.99952315,62.68558695
50.0,1.6,1.59868902,1.59868902,65.44236724999999,0.8,0.8521859695,0.8521859695,75.72210705,16.0,15.99962375,15.99963475,62.685550000000006
50.0,1.6,1.59865123,1.59865123,65.437505,0.8,0.8504211715000001,0.8504211715000001,75.71501925,16.0,15.99973535,15.99974585,62.685514999999995
50.0,1.6,1.5986159450000001,1.5986159450000001,65.432705,0.8,0.84865615,0.84865615,75.700075,16.0,15.99984695,15.999858249999999,62.68557895
50.0,1.6,1.5985830600000002,1.5985830600000002,65.428027,0.8,0.8468924664999999,0.8468924664999999,75.67750000000001,16.0,15.99995895,15.99996995,62.68569375
50.0,1.6,1.598552585,1.598552585,65.423465,0.8,0.8451315695,0.8451315695,75.64735250000001,16.0,16.00006965,16.00008105,62.6858084
50.0,1.6,1.59852463,1.59852463,65.41896715,0.8,0.8433748685,0.8433748685,75.61005499999999,16.0,16.00018025,16.0001907,62.6859245
50.0,1.6,1.59850031,1.59850031,65.414635,0.8,0.8417111,0.8417111,75.5772523,16.0,16.000288949999998,16.0002947,62.68613165
50.0,1.6,1.598475995,1.598475995,65.41021194999999,0.8,0.83987844,0.83987844,75.51421500000001,16.0,16.00039765,16.0004082,62.6863924
50.0,1.6,1.59845537,1.59845537,65.40595264999999,0.8,0.838141775,0.838141775,75.4562149,16.0,16.00050435,16.000515,62.686655
50.0,1.6,1.598438205,1.598438205,65.40187499999999,0.8,0.8365015215,0.8365015215,75.4034,16.0,16.000609349999998,16.00061415,62.68692015
50.0,1.6,1.598421755,1.598421755,65.39784,0.8,0.834699077,0.834699077,75.321275,16.0,16.00071235,16.000724050000002,62.6872635
50.0,1.6,1.59840936,1.59840936,65.39404,0.8,0.833079767,0.833079767,75.2561,16.0,16.000815,16.000819399999997,62.687650000000005
50.0,1.6,1.5983980299999998,1.5983980299999998,65.3902578,0.8,0.831302881,0.831302881,75.16227,16.0,16.000913599999997,16.000923200000003,62.6880627
50.0,1.6,1.5983902799999998,1.5983902799999998,65.386645,0.8,0.8297105499999999,0.8297105499999999,75.0855428,16.0,16.001009949999997,16.0010147,62.688476550000004
50.0,1.6,1.5983842,1.5983842,65.383115,0.8,0.8279661535,0.8279661535,74.9811476,16.0,16.00110435,16.0011139,62.68891145
50.0,1.6,1.5983811,1.5983811,65.379795,0.8,0.82640329,0.82640329,74.8936224,16.0,16.0011959,16.0012007,62.68942
50.0,1.6,1.59838009,1.59838009,65.376585,0.8,0.82469485,0.82469485,74.77944,16.0,16.001284599999998,16.0012932,62.6899624
50.0,1.6,1.5983814600000001,1.5983814600000001,65.3735176,0.8,0.8231663245,0.8231663245,74.68200999999999,16.0,16.00136925,16.001374,62.6905041
50.0,1.6,1.598385395,1.598385395,65.37058999999999,0.8,0.8214979499999999,0.8214979499999999,74.55882,16.0,16.00145245,16.00146,62.691054
50.0,1.6,1.5983911750000002,1.5983911750000002,65.36779,0.8,0.82000745,0.82000745,74.45237499999999,16.0,16.00153125,16.0015341,62.69159715
50.0,1.6,1.5983999949999999,1.5983999949999999,65.3651624,0.8,0.8183829739999999,0.8183829739999999,74.32117265,16.0,16.0016079,16.00161555,62.692224499999995
50.0,1.6,1.59841067,1.59841067,65.36270905,0.8,0.8168585500000001,0.8168585500000001,74.1964,16.0,16.001681599999998,16.0016876,62.692901899999995
50.0,1.6,1.5984235,1.5984235,65.36039715000001,0.8,0.8153579535,0.8153579535,74.06810205,16.0,16.00175,16.001757599999998,62.69357735
50.0,1.6,1.59843856,1.59843856,65.35823210000001,0.8,0.8138810755,0.8138810755,73.93636255000001,16.0,16.001814850000002,16.00182155,62.694255850000005
50.0,1.6,1.59845567,1.59845567,65.35619,0.8,0.8124286825,0.8124286825,73.8013979,16.0,16.001876850000002,16.001882549999998,62.694942049999995
50.0,1.6,1.59847385,1.59847385,65.35424499999999,0.8,0.8110721999999999,0.8110721999999999,73.67282,16.0,16.001935,16.001937499999997,62.6956215
50.0,1.6,1.59849489,1.59849489,65.35248945000001,0.8,0.8096671,0.8096671,73.53148999999999,16.0,16.00198935,16.0019922,62.696315
50.0,1.6,1.59851915,1.59851915,65.350975,0.8,0.808222085,0.808222085,73.378615,16.0,16.0020399,16.002045600000002,62.69705585
50.0,1.6,1.59854293,1.59854293,65.3495,0.8,0.80694018,0.80694018,73.2414176,16.0,16.00208855,16.00209045,62.69784
50.0,1.6,1.5985696900000002,1.5985696900000002,65.34828784999999,0.8,0.80561605,0.80561605,73.0926877,16.0,16.002131,16.002133399999998,62.69863335
50.0,1.6,1.59859979,1.59859979,65.347305,0.8,0.80425781,0.80425781,72.933545,16.0,16.002169600000002,16.0021734,62.699432
50.0,1.6,1.59862709,1.59862709,65.34617,0.8,0.8031180235,0.8031180235,72.79789,16.0,16.002203950000002,16.002203950000002,62.700221850000005
50.0,1.6,1.59866224,1.59866224,65.345515,0.8,0.801755829,0.801755829,72.626985,16.0,16.0022354,16.002238249999998,62.70101355
50.0,1.6,1.5986943500000002,1.5986943500000002,65.34479999999999,0.8,0.8006093000000001,0.8006093000000001,72.47942499999999,16.0,16.0022632,16.00226405,62.701808400000004
50.0,1.6,1.59873134,1.59873134,65.34449805,0.8,0.7993722705,0.7993722705,72.31449205,16.0,16.002285,16.002288800000002,62.702598449999996
50.0,1.6,1.59876436,1.59876436,65.343975,0.8,0.798340738,0.798340738,72.171805,16.0,16.0023061,16.0023061,62.70339185
50.0,1.6,1.598804355,1.598804355,65.34390765,0.8,0.7971647225,0.7971647225,72.0048178,16.0,16.002322550000002,16.002323150000002,62.704184999999995
50.0,1.6,1.598841905,1.598841905,65.34380265,0.8,0.796130687,0.796130687,71.851865,16.0,16.002335549999998,16.002335549999998,62.7049734
50.0,1.6,1.59888673,1.59888673,65.34427255,0.8,0.7949668715,0.7949668715,71.67681,16.0,16.00234536666667,16.002346,62.705756300000004
50.0,1.6,1.598926665,1.598926665,65.344475,0.8,0.7939937195,0.7939937195,71.522525,16.0,16.0023509,16.0023518,62.70652775000001
50.0,1.6,1.598980725,1.598980725,65.34502,0.8,0.7927557000000001,0.7927557000000001,71.32057215,16.0,16.0023509,16.0023518,62.70749285
50.0,1.6,1.5990251899999999,1.5990251899999999,65.34573499999999,0.8,0.7918002195,0.7918002195,71.15877915,16.0,16.00235,16.00235,62.70825575
50.0,1.6,1.599070665,1.599070665,65.346585,0.8,0.7908765,0.7908765,70.99705,16.0,16.00234505,16.00234505,62.709019
50.0,1.6,1.5991170399999999,1.5991170399999999,65.34749500000001,0.8,0.78998268,0.78998268,70.83526995,16.0,16.00233825,16.0023373,62.709781199999995
50.0,1.6,1.5991642499999998,1.5991642499999998,65.3485771,0.8,0.7891212999999999,0.7891212999999999,70.6739223,16.0,16.0023266,16.00232605,62.710544600000006
50.0,1.6,1.59921223,1.59921223,65.34985499999999,0.8,0.7882913,0.7882913,70.51301749999999,16.0,16.002313700000002,16.0023117,62.7113084
50.0,1.6,1.599260925,1.599260925,65.351215,0.8,0.78749285,0.78749285,70.35267300000001,16.0,16.0022944,16.0022936,62.712064749999996
50.0,1.6,1.59931016,1.59931016,65.35267775,0.8,0.7867259265,0.7867259265,70.193067,16.0,16.0022745,16.002272599999998,62.7128086
50.0,1.6,1.59935999,1.59935999,65.35433,0.8,0.7859898000000001,0.7859898000000001,70.03424770000001,16.0,16.0022516,16.0022497,62.7135525
50.0,1.6,1.599410295,1.599410295,65.3560921,0.8,0.78528515,0.78528515,69.876355,16.0,16.00222315,16.00222315,62.714281150000005
50.0,1.6,1.599460955,1.599460955,65.35792000000001,0.8,0.7846116670000001,0.7846116670000001,69.71957,16.0,16.00219535,16.00219345,62.7150059
50.0,1.6,1.599512045,1.599512045,65.359951,0.8,0.7839692535,0.7839692535,69.56406000000001,16.0,16.0021639,16.002161049999998,62.71573
50.0,1.6,1.5995633599999999,1.5995633599999999,65.36207205,0.8,0.7833590175,0.7833590175,69.41006999999999,16.0,16.00212765,16.00212575,62.7164555
50.0,1.6,1.599614925,1.599614925,65.3642628,0.8,0.7827799740000001,0.7827799740000001,69.25760275,16.0,16.002089050000002,16.002087600000003,62.7171707
50.0,1.6,1.599666655,1.599666655,65.36663275000001,0.8,0.7822293045,0.7822293045,69.1063831,16.0,16.0020494,16.002047500000003,62.717872150000005
50.0,1.6,1.599718395,1.599718395,65.369072,0.8,0.781709318,0.781709318,68.95689999999999,21.0,16.0020228,16.0022071,61.444085
50.0,1.6,1.599771735,1.599771735,65.371685,0.8,0.7812112499999999,0.7812112499999999,68.8080574,21.0,16.0089058,16.009916699999998,59.7524948
50.0,1.6,1.599832295,1.599832295,65.37493,0.8,0.780716871,0.780716871,68.65748500000001,21.0,16.03159335,16.032985699999998,58.08185725
50.0,1.6,1.5998914850000001,1.5998914850000001,65.37812500000001,0.8,0.7802069,0.7802069,68.50265,21.0,16.06570815,16.070233350000002,56.4364122
50.0,1.6,1.5999256050000001,1.5999256050000001,65.37992,0.8,0.779669382,0.779669382,68.34185,21.0,16.1170127,16.12009595,54.81911085
50.0,1.6,1.59991324,1.59991324,65.379105,0.8,0.77909145,0.77909145,68.17311705,21.0,16.180206300000002,16.18358615,53.234225
50.0,1.6,1.59983301,1.59983301,65.37412,0.8,0.7784593655000001,0.7784593655000001,67.99455499999999,21.0,16.2502203,16.258343699999998,51.68556785
50.0,1.6,1.599663315,1.599663315,65.363675,0.8,0.77776327,0.77776327,67.804457,21.0,16.3343067,16.3434162,50.17344
50.0,1.6,1.599384155,1.599384155,65.34635,0.7,0.7769942725000001,0.7769942725000001,67.7014972,21.0,16.42791895,16.43793135,48.70206
50.0,1.6,1.5989773299999999,1.5989773299999999,65.32083,0.7,0.7761253115,0.7761253115,67.91484,21.0,16.53019905,16.5410395,47.2729212
50.0,1.6,1.59842503,1.59842503,65.28581,0.7,0.7750918835,0.7750918835,68.113118,21.0,16.64631945,16.6520262,45.88852
50.0,1.6,1.5977142450000001,1.5977142450000001,65.24025705,0.7,0.7738783204999999,0.7738783204999999,68.28242230000001,21.0,16.757835399999998,16.7701063,44.55004275
50.0,1.6,1.596832195,1.596832195,65.18306,0.7,0.77248395,0.77248395,68.421715,21.0,16.88107015,16.89392855,43.25902935
50.0,1.6,1.595773515,1.595773515,65.113557,0.7,0.7709047499999999,0.7709047499999999,68.529935,21.0,17.01095675,17.024399199999998,42.01734195
50.0,1.6,1.594531775,1.594531775,65.0310121,0.7,0.769144088,0.769144088,68.60634999999999,21.0,17.1461565,17.16008185,40.8269332
50.0,1.6,1.5931019800000001,1.5931019800000001,64.93477,0.7,0.7672031500000001,0.7672031500000001,68.651115,21.0,17.2859726,17.30033775,39.68559305
50.0,1.6,1.591478945,1.591478945,64.824207,0.7,0.7650823,0.7650823,68.6619825,21.0,17.42996695,17.44470785,38.60056875
50.0,1.6,1.58966267,1.58966267,64.69892214999999,0.7,0.7627864685,0.7627864685,68.640005,21.0,17.57785035,17.5929098,37.56791115
50.0,1.6,1.58765376,1.58765376,64.55853745,0.7,0.7603200775,0.7603200775,68.58477,21.0,17.72871875,17.74404045,36.58898925
50.0,1.6,1.5854534500000002,1.5854534500000002,64.402735,0.7,0.75768915,0.75768915,68.49634230000001,21.0,17.8816977,17.89723205,35.66359905
50.0,1.6,1.583065095,1.583065095,64.23139499999999,0.7,0.7548999000000001,0.7548999000000001,68.374663,21.0,18.0366267,18.0523214,34.792924850000006
50.0,1.6,1.58049375,1.58049375,64.04445355,0.7,0.7519593309999999,0.7519593309999999,68.22002805,21.0,18.1930008,18.208804999999998,33.9769
50.0,1.6,1.5777453700000001,1.5777453700000001,63.8418933,0.7,0.7488752160000001,0.7488752160000001,68.03290999999999,21.0,18.3503094,18.366173099999997,33.21504
50.0,1.6,1.5748273149999998,1.5748273149999998,63.623738,0.7,0.745656179,0.745656179,67.813905,21.0,18.5080522,18.5239258,32.506642850000006
50.0,1.6,1.571748075,1.571748075,63.39024755,0.7,0.7423115764999999,0.7423115764999999,67.56346785,17.0,18.665525449999997,18.68114305,32.838052149999996
50.0,1.6,1.56851739,1.56851739,63.141665,0.7,0.7388593765,0.7388593765,67.283605,17.0,18.815296449999998,18.829157799999997,33.586595
50.0,1.6,1.56514442,1.56514442,62.87825,0.7,0.7353292175,0.7353292175,66.9777426,17.0,18.94608865,18.9579678,34.362535449999996
50.0,1.6,1.561648485,1.561648485,62.600857700000006,0.7,0.7317489715000001,0.7317489715000001,66.64945705,17.0,19.057447449999998,19.06742285,35.1593814
50.0,1.6,1.55806021,1.55806021,62.311099999999996,0.7,0.7281447245,0.7281447245,66.30196000000001,17.0,19.15023515,19.158402449999997,35.9712467
50.0,1.6,1.554416055,1.554416055,62.0108874,0.7,0.7245409,0.7245409,65.93859499999999,17.0,19.22543,19.231893550000002,36.79377185
50.0,1.6,1.5507541900000001,1.5507541900000001,61.702486,0.7,0.720959867,0.720959867,65.56223700000001,17.0,19.28408055,19.28894615,37.62151145
50.0,1.6,1.54711219,1.54711219,61.3881798,0.7,0.71742205,0.71742205,65.175805,17.0,19.32727275,19.330653849999997,38.4497318
50.0,1.6,1.5435255749999999,1.5435255749999999,61.0699406,0.7,0.713945865,0.713945865,64.78203500000001,17.0,19.35613,19.35814095,39.27579385
50.0,1.6,1.54002762,1.54002762,60.7500324,0.7,0.71054858,0.71054858,64.3834926,17.0,19.370883,19.37163605,40.09415195
50.0,1.6,1.536648035,1.536648035,60.430278799999996,0.7,0.707244321,0.707244321,63.98245,17.0,19.3739023,19.37351605,40.903635
50.0,1.6,1.53341043,1.53341043,60.112461100000004,0.7,0.7040452065,0.7040452065,63.5809898,17.0,19.366271949999998,19.36485,41.700748399999995
50.0,1.6,1.53027464,1.53027464,59.79440115,0.7,0.7009618285,0.7009618285,63.1809779,17.0,19.3487282,19.34637455,42.48325
50.0,1.6,1.527185925,1.527185925,59.47293855,0.7,0.6980038655,0.6980038655,62.78427885,17.0,19.322365750000003,19.31919475,43.24945
50.0,1.6,1.5242807250000001,1.5242807250000001,59.15646855,0.7,0.6951783,0.6951783,62.39239655,17.0,19.28854465,19.2846546,43.99727
50.0,1.6,1.52157688,1.52157688,58.84629855,0.7,0.692491293,0.692491293,62.00673385,17.0,19.2479048,19.24338625,44.725527
50.0,1.6,1.5190903599999999,1.5190903599999999,58.5437355,0.7,0.6899475500000001,0.6899475500000001,61.628535,17.0,19.2013254,19.1962625,45.433142000000004
50.0,1.6,1.516834335,1.516834335,58.2501583,0.7,0.6875506,0.6875506,61.258925,17.0,19.1496334,19.144106450000002,46.11832285
50.0,1.6,1.51481879,1.51481879,57.96658895,0.7,0.6853027,0.6853027,60.8989368,17.0,19.0936041,19.08768845,46.78056365
50.0,1.6,1.513049485,1.513049485,57.6937332,0.7,0.6832054784999999,0.6832054784999999,60.549318299999996,17.0,19.03373525,19.02750015,47.41924285
50.0,1.6,1.5115303500000001,1.5115303500000001,57.432371149999994,0.7,0.6812598,0.6812598,60.21095085,17.0,18.970515,18.96402835,48.0335846
50.0,1.6,1.51027334,1.51027334,57.183624300000005,0.7,0.6794643499999999,0.6794643499999999,59.88423225,17.0,18.90564555,18.898962949999998,48.624728950000005
50.0,1.6,1.50927283,1.50927283,56.94795705,0.7,0.6778179664999999,0.6778179664999999,59.5698489,17.0,18.83900165,18.83217525,49.190872
50.0,1.6,1.5085260649999999,1.5085260649999999,56.725280749999996,0.7,0.6763190195,0.6763190195,59.2680149,17.0,18.77090835,18.763984649999998,49.73343735
50.0,1.6,1.50802946,1.50802946,56.5162328,0.7,0.67496545,0.67496545,58.979299999999995,17.0,18.70167245,18.6946993,50.251
50.0,1.6,1.50778627,1.50778627,56.32136,0.7,0.6737535594999999,0.6737535594999999,58.70377,17.0,18.63259855,18.62561135,50.745235449999996
50.0,1.6,1.5077847800000002,1.5077847800000002,56.1403373,0.7,0.6726801995,0.6726801995,58.441583300000005,17.0,18.5633402,18.55637145,51.21635655
50.0,1.6,1.5080186150000001,1.5080186150000001,55.97346655,0.7,0.671741775,0.671741775,58.1929493,17.0,18.4942421,18.48732565,51.663715350000004
50.0,1.6,1.50848085,1.50848085,55.820755000000005,0.7,0.6709343,0.6709343,57.95793535,17.0,18.4256191,18.418781799999998,52.08821105
50.0,1.6,1.50916767,1.50916767,55.682323,0.7,0.6702528895,0.6702528895,57.736374999999995,17.0,18.358276150000002,18.351539600000002,52.4909649
50.0,1.6,1.510064125,1.510064125,55.557653450000004,0.7,0.6696933205,0.6696933205,57.52819825,17.0,18.29172995,18.28511235,52.87210655
50.0,1.6,1.51116508,1.51116508,55.44714355,0.7,0.6692506075,0.6692506075,57.333511599999994,17.0,18.2266716,18.22019005,53.232049950000004
